note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
381,29,0.0,0.5,896.0,4.0,D4,62,,0,0.37107303738594055,False,0.19914568960666656,False,0.30354011058807373,False
382,29,0.5,0.5,900.0,4.0,D5,74,,0,0.9114533066749573,True,0.5350832343101501,True,0.7094172835350037,True
383,29,0.5,0.5,900.0,4.0,B3,59,,0,0.9156175851821899,True,0.8192651867866516,True,0.6660662889480591,True
384,29,1.0,0.75,904.0,6.0,C#5,73,,0,0.5028380751609802,True,0.4774143695831299,False,0.3091792166233063,False
385,29,1.0,1.5,904.0,12.0,G4,67,,0,0.7528044581413269,True,0.7770803570747375,True,0.5893615484237671,True
386,29,1.0,0.5,904.0,4.0,E3,52,,0,0.7247009873390198,True,0.9015972018241882,True,0.7967222332954407,True
387,29,1.5,0.5,908.0,4.0,D3,50,,0,0.7538060545921326,True,0.5464186668395996,True,0.3818405568599701,False
388,29,1.75,0.25,910.0,2.0,B4,71,,0,0.8076145052909851,True,0.3371403217315674,False,0.3179106116294861,False
389,29,2.0,1.5,912.0,12.0,A4,69,,0,0.6013011932373047,True,0.3195498287677765,False,0.32380691170692444,False
390,29,2.0,0.5,912.0,4.0,C#3,49,,0,0.38067254424095154,False,0.339717835187912,False,0.31525173783302307,False
391,29,2.5,0.25,916.0,2.0,F#4,66,,0,0.9382376074790955,True,0.9331381916999817,True,0.7757894992828369,True
392,29,2.5,0.5,916.0,4.0,A2,45,,0,0.7200220227241516,True,0.29457229375839233,False,0.29490453004837036,False
393,29,2.75,0.25,918.0,2.0,E4,64,,0,0.39259758591651917,False,0.156119704246521,False,0.2741504907608032,False
394,29,3.0,1.5,920.0,12.0,F#4,66,,0,0.8595389723777771,True,0.7425097823143005,True,0.6564497947692871,True
395,29,3.0,0.5,920.0,4.0,D3,50,,0,0.48487672209739685,False,0.3553767800331116,False,0.3304818272590637,False
396,29,3.5,0.5,924.0,4.0,D5,74,,0,0.6894854307174683,True,0.30929961800575256,False,0.3282270133495331,False
397,29,3.5,0.5,924.0,4.0,C#3,49,,0,0.13531708717346191,False,0.1529618501663208,False,0.27853816747665405,False
398,30,0.0,1.5,928.0,12.0,G4,67,,0,0.6651924848556519,True,0.789512574672699,True,0.5600268244743347,True
399,30,0.0,0.5,928.0,4.0,B2,47,,0,0.9653241634368896,True,0.701479434967041,True,0.5878275632858276,True
400,30,0.5,0.5,932.0,4.0,B4,71,,0,0.4710179269313812,False,0.26434072852134705,False,0.3113619089126587,False
401,30,0.5,0.5,932.0,4.0,D3,50,,0,0.7270286679267883,True,0.26428043842315674,False,0.3038642108440399,False
402,30,1.0,1.5,936.0,12.0,E4,64,,0,0.3344002366065979,False,0.14872883260250092,False,0.2737395167350769,False
403,30,1.0,0.75,936.0,6.0,C#3,49,,0,0.13170024752616882,False,0.1607571244239807,False,0.2690827250480652,False
404,30,1.5,0.5,940.0,4.0,C#5,73,,0,0.49471643567085266,False,0.2820132374763489,False,0.316414475440979,False
405,30,1.75,0.25,942.0,2.0,B2,47,,0,0.7495611310005188,True,0.16316188871860504,False,0.26737356185913086,False
406,30,2.0,1.0,944.0,8.0,F#4,66,,0,0.9556308388710022,True,0.9638800024986267,True,0.8837522268295288,True
407,30,2.0,0.5,944.0,4.0,A#2,46,,0,0.8574463129043579,True,0.9732076525688171,True,0.7725369334220886,True
408,30,2.5,0.25,948.0,2.0,D4,62,,0,0.8295481204986572,True,0.2264544665813446,False,0.2573309540748596,False
409,30,2.5,0.5,948.0,4.0,F#2,42,,0,0.9586414098739624,True,0.6804964542388916,True,0.6218660473823547,True
410,30,2.75,0.25,950.0,2.0,C#4,61,,0,0.8196476101875305,True,0.320900559425354,False,0.2886372208595276,False
411,30,3.0,0.5,952.0,4.0,D4,62,,0,0.9548773765563965,True,0.3992280960083008,False,0.28681665658950806,False
412,30,3.0,1.5,952.0,12.0,B2,47,,0,0.8600008487701416,True,0.45933613181114197,False,0.3434757888317108,False
413,30,3.5,0.5,956.0,4.0,B3,59,,0,0.9440014362335205,True,0.775236964225769,True,0.8318281769752502,True
414,31,0.0,2.0,960.0,16.0,C#4,61,,0,0.9543153047561646,True,0.7419049739837646,True,0.7312378883361816,True
415,31,0.5,0.5,964.0,4.0,E#4,65,,0,0.7725164890289307,True,0.7347058057785034,True,0.5702893733978271,True
416,31,0.5,0.25,964.0,2.0,A2,45,,0,0.5363130569458008,True,0.3767663538455963,False,0.2834148108959198,False
417,31,0.75,0.25,966.0,2.0,G#2,44,,0,0.682383120059967,True,0.5538167357444763,True,0.5001387000083923,True
418,31,1.0,0.5,968.0,4.0,F#4,66,,0,0.8516416549682617,True,0.9051187634468079,True,0.7953186631202698,True
419,31,1.0,1.5,968.0,12.0,A2,45,,0,0.5547745823860168,True,0.7190743684768677,True,0.30762824416160583,False
420,31,1.5,0.5,972.0,4.0,A4,69,,0,0.29599037766456604,False,0.1518854796886444,False,0.2838112413883209,False
421,31,2.0,0.5,976.0,4.0,D#4,63,,0,0.6336985230445862,True,0.8163427114486694,True,0.5282827019691467,True
422,31,2.0,1.5,976.0,12.0,B3,59,,0,0.8567371368408203,True,0.9814898371696472,True,0.8629069328308105,True
423,31,2.5,0.5,980.0,4.0,F#4,66,,0,0.9373325705528259,True,0.5920965075492859,True,0.5138197541236877,True
424,31,2.5,0.25,980.0,2.0,G#2,44,,0,0.21855832636356354,False,0.14729365706443787,False,0.27781739830970764,False
425,31,2.75,0.25,982.0,2.0,F#2,42,,0,0.8862007856369019,True,0.2458803653717041,False,0.2849522829055786,False
426,31,3.0,1.5,984.0,12.0,B4,71,,0,0.17963868379592896,False,0.1741766333580017,False,0.27451053261756897,False
427,31,3.0,0.5,984.0,4.0,G#2,44,,0,0.5513335466384888,True,0.4379817247390747,False,0.3413715064525604,False
428,31,3.5,0.5,988.0,4.0,G#4,68,,0,0.333192378282547,False,0.25352001190185547,False,0.3038598895072937,False
429,31,3.5,0.5,988.0,4.0,E2,40,,0,0.7886013388633728,True,0.8457051515579224,True,0.6970457434654236,True
430,32,0.0,2.0,992.0,16.0,E4,64,,0,0.8579849600791931,True,0.795256495475769,True,0.5733121633529663,True
431,32,0.0,0.5,992.0,4.0,C#3,49,,0,0.712695837020874,True,0.4278936982154846,False,0.352821409702301,False
432,32,0.5,0.25,996.0,2.0,A4,69,,0,0.11998546123504639,False,0.15072308480739594,False,0.2832574248313904,False
433,32,0.5,0.5,996.0,4.0,C#2,37,,0,0.8127708435058594,True,0.9013185501098633,True,0.49185529351234436,False
434,32,0.75,0.25,998.0,2.0,G#4,68,,0,0.5115269422531128,True,0.18877914547920227,False,0.2690223753452301,False
435,32,1.0,0.5,1000.0,4.0,A4,69,,0,0.061189666390419006,False,0.13548435270786285,False,0.26989591121673584,False
436,32,1.0,1.5,1000.0,12.0,C#3,49,,0,0.8993957042694092,True,0.4690212905406952,False,0.287977010011673,False
437,32,1.5,0.5,1004.0,4.0,C#5,73,,0,0.5164176821708679,True,0.557653546333313,True,0.39891403913497925,False
438,32,2.0,0.5,1008.0,4.0,F#4,66,,0,0.8381848335266113,True,0.968220591545105,True,0.651595413684845,True
439,32,2.0,1.5,1008.0,12.0,D4,62,,0,0.9180510640144348,True,0.18645207583904266,False,0.2700254023075104,False
440,32,2.5,0.5,1012.0,4.0,A4,69,,0,0.14999261498451233,False,0.13305075466632843,False,0.28004810214042664,False
441,32,2.5,0.25,1012.0,2.0,B2,47,,0,0.759551465511322,True,0.2592787742614746,False,0.3051028549671173,False
442,32,2.75,0.25,1014.0,2.0,A2,45,,0,0.6698075532913208,True,0.6222044825553894,True,0.4448806345462799,False
443,32,3.0,1.5,1016.0,12.0,D5,74,,0,0.5849618315696716,True,0.6241244673728943,True,0.536547064781189,True
444,32,3.0,0.5,1016.0,4.0,B2,47,,0,0.8580115437507629,True,0.6880730390548706,True,0.28427204489707947,False
445,32,3.5,0.5,1020.0,4.0,B4,71,,0,0.5936341881752014,True,0.6094557642936707,True,0.40745189785957336,False
446,32,3.5,0.5,1020.0,4.0,G#2,44,,0,0.627022385597229,True,0.23287230730056763,False,0.29545602202415466,False
447,33,0.0,0.5,1024.0,4.0,G#4,68,,0,0.06425204128026962,False,0.1830253154039383,False,0.286300927400589,False
448,33,0.0,0.5,1024.0,4.0,E#2,41,,0,0.79212886095047,True,0.931535005569458,True,0.6207670569419861,True
449,33,0.5,0.5,1028.0,4.0,D5,74,,0,0.5830116271972656,True,0.38952308893203735,False,0.26954200863838196,False
450,33,0.5,0.5,1028.0,4.0,E#4,65,,0,0.47619178891181946,False,0.2648158371448517,False,0.3086499869823456,False
451,33,0.5,0.5,1028.0,4.0,G#3,56,,0,0.17595387995243073,False,0.12962493300437927,False,0.273062139749527,False
452,33,1.0,0.75,1032.0,6.0,C#5,73,,0,0.6286210417747498,True,0.42662513256073,False,0.3454676568508148,False
453,33,1.0,0.5,1032.0,4.0,E#3,53,,0,0.6976175308227539,True,0.8097500205039978,True,0.5901442766189575,True
454,33,1.5,1.0,1036.0,8.0,G#4,68,,0,0.28012770414352417,False,0.1277761161327362,False,0.2746726870536804,False
455,33,1.5,0.5,1036.0,4.0,C#3,49,,0,0.9367945194244385,True,0.602831244468689,True,0.4148190915584564,False
456,33,1.75,0.25,1038.0,2.0,B4,71,,0,0.8415640592575073,True,0.7835251688957214,True,0.5655732750892639,True
