note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
2244,211,1.0,1.0,15144.0,24.0,F4,65,,0,0.40490537881851196,False,0.4006974399089813,False,0.30897119641304016,False
2245,211,1.0,1.0,15144.0,24.0,C3,48,,0,0.8994398713111877,True,0.5338701009750366,True,0.31753310561180115,False
2246,211,2.0,1.0,15168.0,24.0,G4,67,,0,0.027691621333360672,False,0.31592652201652527,False,0.28683149814605713,False
2247,211,2.0,1.0,15168.0,24.0,E4,64,,0,0.8933742046356201,True,0.5491212010383606,True,0.3657946288585663,False
2248,211,2.0,1.0,15168.0,24.0,C3,48,,0,0.8015347719192505,True,0.40460631251335144,False,0.3022865951061249,False
2249,212,0.0,0.5,15192.0,12.0,A4,69,,0,0.582281231880188,True,0.4802669584751129,False,0.32532817125320435,False
2250,212,0.0,0.5,15192.0,12.0,F4,65,,0,0.5072999000549316,True,0.4311361014842987,False,0.31836026906967163,False
2251,212,0.0,1.0,15192.0,24.0,F3,53,,0,0.3404659926891327,False,0.3953280448913574,False,0.30770406126976013,False
2252,212,0.5,0.5,15204.0,12.0,F5,77,,0,0.21910764276981354,False,0.33248135447502136,False,0.2932533621788025,False
2253,212,1.0,0.5,15216.0,12.0,G5,79,,0,0.16481389105319977,False,0.3323418200016022,False,0.29168352484703064,False
2254,212,1.5,0.5,15228.0,12.0,A5,81,,0,0.639003574848175,True,0.36941853165626526,False,0.32194679975509644,False
2255,212,2.0,0.5,15240.0,12.0,B-5,82,,0,0.19878344237804413,False,0.34623482823371887,False,0.2892945110797882,False
2256,212,2.5,0.5,15252.0,12.0,C6,84,,0,0.2782357931137085,False,0.32968607544898987,False,0.29000577330589294,False
2257,213,0.0,1.0,15264.0,24.0,D6,86,,0,0.8895542025566101,True,0.5669085383415222,True,0.3778848350048065,False
2258,213,0.0,1.0,15264.0,24.0,B-4,70,,0,0.17702433466911316,False,0.34240272641181946,False,0.2929220497608185,False
2259,213,0.0,1.0,15264.0,24.0,F4,65,,0,0.6200776696205139,True,0.4472722113132477,False,0.31934183835983276,False
2260,213,1.0,1.0,15288.0,24.0,D6,86,,0,0.7953804731369019,True,0.44946664571762085,False,0.3225289285182953,False
2261,213,1.0,1.0,15288.0,24.0,B-4,70,,0,0.13606812059879303,False,0.33581218123435974,False,0.2889338433742523,False
2262,213,1.0,1.0,15288.0,24.0,F4,65,,0,0.4865763783454895,False,0.4348239004611969,False,0.3171060383319855,False
2263,213,2.0,1.0,15312.0,24.0,D6,86,,0,0.5237552523612976,True,0.4651130139827728,False,0.3159899413585663,False
2264,213,2.0,1.0,15312.0,24.0,B-4,70,,0,0.09004701673984528,False,0.32639142870903015,False,0.2858297526836395,False
2265,213,2.0,1.0,15312.0,24.0,F4,65,,0,0.33141350746154785,False,0.39039942622184753,False,0.3034191131591797,False
2266,214,0.0,1.5,15336.0,36.0,D6,86,,0,0.7892260551452637,True,0.5047058463096619,True,0.33991363644599915,False
2267,214,0.0,2.0,15336.0,48.0,B-4,70,,0,0.1544571816921234,False,0.3496665060520172,False,0.29436010122299194,False
2268,214,0.0,3.0,15336.0,72.0,F4,65,,0,0.5210915207862854,True,0.46747928857803345,False,0.3279876410961151,False
2269,214,1.5,0.25,15372.0,6.0,E6,88,,0,0.4686656892299652,False,0.3805774450302124,False,0.3081011474132538,False
2270,214,1.75,0.25,15378.0,6.0,D6,86,,0,0.8272455334663391,True,0.3975470960140228,False,0.29825559258461,False
2271,214,2.0,1.0,15384.0,24.0,C6,84,,0,0.33918651938438416,False,0.35393714904785156,False,0.28920456767082214,False
2272,214,2.0,1.0,15384.0,24.0,A4,69,,0,0.7919885516166687,True,0.560278058052063,True,0.3572164475917816,False
2273,215,0.0,0.0,15408.0,0.0,C6,84,,0,0.06625007838010788,False,0.3367059826850891,False,0.2897398769855499,False
